id,node1,node2,weight,startDate,endDate,description,title,url,licensing,exlicensing,manufacturing,oem,marketing,rnd,strategic,supply,techtrans,cballiance,jv
881,88825T,21852X,6,1994-11-16,,"Tiszai Vegyi Kombinat Rt {TVK} entered into a joint venture agreement with
Cordusio to manufacture industrial chemicals in Italy.  Tiszai owned 60% of
the new joint venture firm called TVK Italia, while the remaining 40% went
to Cordusio.  Specific and financial details were not disclosed.",,,0,0,1,0,0,0,0,0,0,0,1
14379,50021C,Lukoil_node,6,1994-11-18,,"Kogalymneftegaz, Russian state-owned Lukoil, and Dana Exploration PLC have
agreed to form a joint venture to explore for oil in Russia.  The new
company, called YoganOil, was owned 50% by Dana Exploration. Financial
terms were not disclosed.",,,0,0,0,0,0,0,0,0,0,0,1
14384,03168A,28236T,6,1994-11-30,,"Amoco Egypt Oil Co, a unit of Amoco Corp, entered into a joint venture
agreement with Egypt Gas Co, and IOEC Inc, a unit of Agip SpA, subsidiary
of Italian state-owned Ente Nationale Idrocarburi SpA, to own and operate
Egypt's first private natural gas pipeline company. Egypt Gas owned 34% of
the joint venture firm called Egypt Trans-Gas Co, while Amoco owned 33% and
the remaining 33% went to IOEC.  The joint venture would cover all aspects
of gas transmission, trading, storage and distribution within Egypt and for
export.  The joint venture considered possible export pipeline to eastern
Mediterranean countries and a pipeline connecting natural gas discovered in
Egypt's Western Desert with the country's internal gas distribution
network.",,,0,0,0,0,1,0,0,0,0,0,1
14384,03168A,44030Q,6,1994-11-30,,"Amoco Egypt Oil Co, a unit of Amoco Corp, entered into a joint venture
agreement with Egypt Gas Co, and IOEC Inc, a unit of Agip SpA, subsidiary
of Italian state-owned Ente Nationale Idrocarburi SpA, to own and operate
Egypt's first private natural gas pipeline company. Egypt Gas owned 34% of
the joint venture firm called Egypt Trans-Gas Co, while Amoco owned 33% and
the remaining 33% went to IOEC.  The joint venture would cover all aspects
of gas transmission, trading, storage and distribution within Egypt and for
export.  The joint venture considered possible export pipeline to eastern
Mediterranean countries and a pipeline connecting natural gas discovered in
Egypt's Western Desert with the country's internal gas distribution
network.",,,0,0,0,0,1,0,0,0,0,0,1
14384,28236T,44030Q,6,1994-11-30,,"Amoco Egypt Oil Co, a unit of Amoco Corp, entered into a joint venture
agreement with Egypt Gas Co, and IOEC Inc, a unit of Agip SpA, subsidiary
of Italian state-owned Ente Nationale Idrocarburi SpA, to own and operate
Egypt's first private natural gas pipeline company. Egypt Gas owned 34% of
the joint venture firm called Egypt Trans-Gas Co, while Amoco owned 33% and
the remaining 33% went to IOEC.  The joint venture would cover all aspects
of gas transmission, trading, storage and distribution within Egypt and for
export.  The joint venture considered possible export pipeline to eastern
Mediterranean countries and a pipeline connecting natural gas discovered in
Egypt's Western Desert with the country's internal gas distribution
network.",,,0,0,0,0,1,0,0,0,0,0,1
14391,77616T,Wintershall_node,6,1994-12-12,,"Romania state-owned Romgaz RA entered into a joint venture with Wintershall
Erdgas Handelshaus GmbH, a unit of Wintershall AG, subsidiary of BASF AG,
to import Russian gas to the Balkan state. The two companies each owned 50%
of the new joint venture firm called Wirom Gas SRL.  Under the terms of the
agreement, Wirom Gas would act as an agent for Wintershall Erdgas to market
Russian gas in Romania.  The new venture would supply gas to major
customers, included the electricity authority Renel RA.  Romania's gas
production had recorded a constant decline over recent years and official
estimated the 1994 output at 20 billion cubic meters. Financial details
were not disclosed.",,,0,0,0,0,1,0,0,0,0,0,1
14409,58496T,58496Z,6,1994-05-01,,"Mozyr entered into a joint venture with Megionneftegazgeologiya,
Megionneftegaz, and other undisclosed Mozyr shareholders to explore for oil
in Russia.  Megionneftegazgeologiya and Megionneftegaz owned 83% of the new
joint venture firm called Slavneft, while Mozyr owned 9%, and the remaining
8% went to other undisclosed Mozyr shareholders. On January 5, 1995 the
venture announced that two companies, Yaroslavnefteorgsintez and Permneft,
would become subsidiaries of Slavneft.  The companies would enable Slavneft
to expand its operations and compete with other oil companies in the
Kaliningrad Region, the Baltic states, northern Ukraine and western Russia.
The joint venture had an estimated capitalization of $1.1 mil.",,,0,0,0,0,0,0,0,0,0,0,1
14421,GAZPMN,50059V,6,1995-01-13,,"Gazprom, a Russian state-owned company, and Kopelouzos Group, formed a
joint venture to construct power plants and gas pipelines in Greece.  The
joint venture was to build a 400 megawatt coal-fired power plant in Northen
Greece for the Greek national power company DEH, and was also to build an
oil pipeline to transport Russian oil from the Black Sea to the
Mediterranean.  No financial details were disclosed.",,,0,0,0,0,0,0,0,0,0,0,1
14426,73162Z,73162Y,6,1995-01-18,,"JKX Oil and Gas, Poltava Gasprom, and Poltavaneftegasgeologia agreed to
form a joint venture to explore for oil and gas in Ukraine. The new company
was slated to develop the Poltava project, which was expected to be placed
on commercial production after a test well flowed at a rate of just over
2,000 barrels per day.  Poltava held an estimated 60 million barrels of oil
and gas condensate and 1.3 trillion cubic feet of natural gas.  Financial
terms were not disclosed.  In January 1995, the EBRD agreed to make a loan
to the joint venture.  JKX owned 49% interest in the joint venture, while
Poltava owned 26%, and the remaining 25% went to Poltavaneftegasgeologia.",,,0,0,0,0,0,0,0,0,0,0,1
14463,28234A,45942F,6,,,"State-owned Egyptian General Petroleum Corp and International Egyptian Oil
Co, a unit of Agip SpA, subsidiary of Italian state-owned Ente Nazionale
Idrocarburi SpA, planned to form a joint venture named Beleyim Petroleum
to provide oil and gas exploration services in the Gulf of Suez. The
venture had tested a new oil discovery in the Gulf of Suez at 3,125 barrels
per day. The discovery was in a 50-meter-thick layer at a depth of about
3,000 meters, to the northwest of the Belayim Marine field in the Gulf of
Suez.  Financial details were not disclosed.",,,0,0,0,0,0,0,0,0,0,0,1
14475,00115M,GAZPMN,6,1995-03-02,,"British Gas PLC, a state-owned firm, Agip SpA, a unit of Italian
state-owned Ente National Idrocarburi, Gazprom, a Russian state-owned firm,
and Kazakhstan, signed an ""interim agreement"" to form a joint venture to
explore and develop the Karachaganak oil and gas field in Kazakhstan.
British Gas and Agip were to each hold 42.5% of the joint venture, while
Gazprom was to hold 15%.  The field was estimated to have reserves of 1.3
trillion cubic meters of gas, 644 million tons of gas condensate, and 189
million tons of crude oil. A final agreement was expected to be signed by
the end of 1995.  The joint venture was to last for 40 years.",,,0,0,0,0,0,0,0,0,0,0,1
14489,83386E,Lukoil_node,6,1995-03-14,,"Azeri state-owned SOCAR, and Lukoil signed an agreement to form a joint
venture to explore and develop the Kyapaz oil and gasfield, and the
Karabakh gasfield in the Caspian Sea.  Agip, a unit ENI, also planned to
enter into the joint venture, however conditions had not yet been agreed
to.  Agip was a partner with Lukoil to develop an oil deposit in western
Siberia.",,,0,0,0,0,0,0,0,0,0,0,1
9061,74349Y,83610W,6,1995-01-01,,"Property Management Committee of the Nenets Autonomous Area entered into a
joint venture with Russian state-owned Soyuzmorgeo, Severmorneftegeofizika
Co, Marine Geophysics Research Institute, MAGE Co, Finland state-owned
Neste Oy, and Kvaerner Masa-Yards Inc, a unit of Kvaerner A/S, to explore
an offshore oilfield in the Barents Sea, Russia.  Property Management owned
10% interest in the new joint venture firm called Pechormorneft, while
Soyuzmorgeo owned 8%, Severmorneftegeofizika Co owned 18%, Marine
Geophysics owned 5%, MAGE owned 10%, Neste owned 39%, and the remaining 10%
went to Kvaerner.  The venture would probe the Pomorskaya and
Kolokomorskaya sectors of the oilfield.  The companies estimated reserves
of 30 million and 15 million metric tons respectively.  In addition, a
third sector, Khodovarikhinskaya, was estimated to have reserves of 18
million metric tons.  The venture believed the exploration was to last
until 1998.  Financial details were not disclosed.",,,0,0,0,0,0,0,0,0,0,0,1
9061,74349Y,81813N,6,1995-01-01,,"Property Management Committee of the Nenets Autonomous Area entered into a
joint venture with Russian state-owned Soyuzmorgeo, Severmorneftegeofizika
Co, Marine Geophysics Research Institute, MAGE Co, Finland state-owned
Neste Oy, and Kvaerner Masa-Yards Inc, a unit of Kvaerner A/S, to explore
an offshore oilfield in the Barents Sea, Russia.  Property Management owned
10% interest in the new joint venture firm called Pechormorneft, while
Soyuzmorgeo owned 8%, Severmorneftegeofizika Co owned 18%, Marine
Geophysics owned 5%, MAGE owned 10%, Neste owned 39%, and the remaining 10%
went to Kvaerner.  The venture would probe the Pomorskaya and
Kolokomorskaya sectors of the oilfield.  The companies estimated reserves
of 30 million and 15 million metric tons respectively.  In addition, a
third sector, Khodovarikhinskaya, was estimated to have reserves of 18
million metric tons.  The venture believed the exploration was to last
until 1998.  Financial details were not disclosed.",,,0,0,0,0,0,0,0,0,0,0,1
9061,74349Y,56824C,6,1995-01-01,,"Property Management Committee of the Nenets Autonomous Area entered into a
joint venture with Russian state-owned Soyuzmorgeo, Severmorneftegeofizika
Co, Marine Geophysics Research Institute, MAGE Co, Finland state-owned
Neste Oy, and Kvaerner Masa-Yards Inc, a unit of Kvaerner A/S, to explore
an offshore oilfield in the Barents Sea, Russia.  Property Management owned
10% interest in the new joint venture firm called Pechormorneft, while
Soyuzmorgeo owned 8%, Severmorneftegeofizika Co owned 18%, Marine
Geophysics owned 5%, MAGE owned 10%, Neste owned 39%, and the remaining 10%
went to Kvaerner.  The venture would probe the Pomorskaya and
Kolokomorskaya sectors of the oilfield.  The companies estimated reserves
of 30 million and 15 million metric tons respectively.  In addition, a
third sector, Khodovarikhinskaya, was estimated to have reserves of 18
million metric tons.  The venture believed the exploration was to last
until 1998.  Financial details were not disclosed.",,,0,0,0,0,0,0,0,0,0,0,1
9061,74349Y,55289W,6,1995-01-01,,"Property Management Committee of the Nenets Autonomous Area entered into a
joint venture with Russian state-owned Soyuzmorgeo, Severmorneftegeofizika
Co, Marine Geophysics Research Institute, MAGE Co, Finland state-owned
Neste Oy, and Kvaerner Masa-Yards Inc, a unit of Kvaerner A/S, to explore
an offshore oilfield in the Barents Sea, Russia.  Property Management owned
10% interest in the new joint venture firm called Pechormorneft, while
Soyuzmorgeo owned 8%, Severmorneftegeofizika Co owned 18%, Marine
Geophysics owned 5%, MAGE owned 10%, Neste owned 39%, and the remaining 10%
went to Kvaerner.  The venture would probe the Pomorskaya and
Kolokomorskaya sectors of the oilfield.  The companies estimated reserves
of 30 million and 15 million metric tons respectively.  In addition, a
third sector, Khodovarikhinskaya, was estimated to have reserves of 18
million metric tons.  The venture believed the exploration was to last
until 1998.  Financial details were not disclosed.",,,0,0,0,0,0,0,0,0,0,0,1
9061,83610W,81813N,6,1995-01-01,,"Property Management Committee of the Nenets Autonomous Area entered into a
joint venture with Russian state-owned Soyuzmorgeo, Severmorneftegeofizika
Co, Marine Geophysics Research Institute, MAGE Co, Finland state-owned
Neste Oy, and Kvaerner Masa-Yards Inc, a unit of Kvaerner A/S, to explore
an offshore oilfield in the Barents Sea, Russia.  Property Management owned
10% interest in the new joint venture firm called Pechormorneft, while
Soyuzmorgeo owned 8%, Severmorneftegeofizika Co owned 18%, Marine
Geophysics owned 5%, MAGE owned 10%, Neste owned 39%, and the remaining 10%
went to Kvaerner.  The venture would probe the Pomorskaya and
Kolokomorskaya sectors of the oilfield.  The companies estimated reserves
of 30 million and 15 million metric tons respectively.  In addition, a
third sector, Khodovarikhinskaya, was estimated to have reserves of 18
million metric tons.  The venture believed the exploration was to last
until 1998.  Financial details were not disclosed.",,,0,0,0,0,0,0,0,0,0,0,1
9061,83610W,56824C,6,1995-01-01,,"Property Management Committee of the Nenets Autonomous Area entered into a
joint venture with Russian state-owned Soyuzmorgeo, Severmorneftegeofizika
Co, Marine Geophysics Research Institute, MAGE Co, Finland state-owned
Neste Oy, and Kvaerner Masa-Yards Inc, a unit of Kvaerner A/S, to explore
an offshore oilfield in the Barents Sea, Russia.  Property Management owned
10% interest in the new joint venture firm called Pechormorneft, while
Soyuzmorgeo owned 8%, Severmorneftegeofizika Co owned 18%, Marine
Geophysics owned 5%, MAGE owned 10%, Neste owned 39%, and the remaining 10%
went to Kvaerner.  The venture would probe the Pomorskaya and
Kolokomorskaya sectors of the oilfield.  The companies estimated reserves
of 30 million and 15 million metric tons respectively.  In addition, a
third sector, Khodovarikhinskaya, was estimated to have reserves of 18
million metric tons.  The venture believed the exploration was to last
until 1998.  Financial details were not disclosed.",,,0,0,0,0,0,0,0,0,0,0,1
9061,83610W,55289W,6,1995-01-01,,"Property Management Committee of the Nenets Autonomous Area entered into a
joint venture with Russian state-owned Soyuzmorgeo, Severmorneftegeofizika
Co, Marine Geophysics Research Institute, MAGE Co, Finland state-owned
Neste Oy, and Kvaerner Masa-Yards Inc, a unit of Kvaerner A/S, to explore
an offshore oilfield in the Barents Sea, Russia.  Property Management owned
10% interest in the new joint venture firm called Pechormorneft, while
Soyuzmorgeo owned 8%, Severmorneftegeofizika Co owned 18%, Marine
Geophysics owned 5%, MAGE owned 10%, Neste owned 39%, and the remaining 10%
went to Kvaerner.  The venture would probe the Pomorskaya and
Kolokomorskaya sectors of the oilfield.  The companies estimated reserves
of 30 million and 15 million metric tons respectively.  In addition, a
third sector, Khodovarikhinskaya, was estimated to have reserves of 18
million metric tons.  The venture believed the exploration was to last
until 1998.  Financial details were not disclosed.",,,0,0,0,0,0,0,0,0,0,0,1
9061,81813N,56824C,6,1995-01-01,,"Property Management Committee of the Nenets Autonomous Area entered into a
joint venture with Russian state-owned Soyuzmorgeo, Severmorneftegeofizika
Co, Marine Geophysics Research Institute, MAGE Co, Finland state-owned
Neste Oy, and Kvaerner Masa-Yards Inc, a unit of Kvaerner A/S, to explore
an offshore oilfield in the Barents Sea, Russia.  Property Management owned
10% interest in the new joint venture firm called Pechormorneft, while
Soyuzmorgeo owned 8%, Severmorneftegeofizika Co owned 18%, Marine
Geophysics owned 5%, MAGE owned 10%, Neste owned 39%, and the remaining 10%
went to Kvaerner.  The venture would probe the Pomorskaya and
Kolokomorskaya sectors of the oilfield.  The companies estimated reserves
of 30 million and 15 million metric tons respectively.  In addition, a
third sector, Khodovarikhinskaya, was estimated to have reserves of 18
million metric tons.  The venture believed the exploration was to last
until 1998.  Financial details were not disclosed.",,,0,0,0,0,0,0,0,0,0,0,1
9061,81813N,55289W,6,1995-01-01,,"Property Management Committee of the Nenets Autonomous Area entered into a
joint venture with Russian state-owned Soyuzmorgeo, Severmorneftegeofizika
Co, Marine Geophysics Research Institute, MAGE Co, Finland state-owned
Neste Oy, and Kvaerner Masa-Yards Inc, a unit of Kvaerner A/S, to explore
an offshore oilfield in the Barents Sea, Russia.  Property Management owned
10% interest in the new joint venture firm called Pechormorneft, while
Soyuzmorgeo owned 8%, Severmorneftegeofizika Co owned 18%, Marine
Geophysics owned 5%, MAGE owned 10%, Neste owned 39%, and the remaining 10%
went to Kvaerner.  The venture would probe the Pomorskaya and
Kolokomorskaya sectors of the oilfield.  The companies estimated reserves
of 30 million and 15 million metric tons respectively.  In addition, a
third sector, Khodovarikhinskaya, was estimated to have reserves of 18
million metric tons.  The venture believed the exploration was to last
until 1998.  Financial details were not disclosed.",,,0,0,0,0,0,0,0,0,0,0,1
9061,56824C,55289W,6,1995-01-01,,"Property Management Committee of the Nenets Autonomous Area entered into a
joint venture with Russian state-owned Soyuzmorgeo, Severmorneftegeofizika
Co, Marine Geophysics Research Institute, MAGE Co, Finland state-owned
Neste Oy, and Kvaerner Masa-Yards Inc, a unit of Kvaerner A/S, to explore
an offshore oilfield in the Barents Sea, Russia.  Property Management owned
10% interest in the new joint venture firm called Pechormorneft, while
Soyuzmorgeo owned 8%, Severmorneftegeofizika Co owned 18%, Marine
Geophysics owned 5%, MAGE owned 10%, Neste owned 39%, and the remaining 10%
went to Kvaerner.  The venture would probe the Pomorskaya and
Kolokomorskaya sectors of the oilfield.  The companies estimated reserves
of 30 million and 15 million metric tons respectively.  In addition, a
third sector, Khodovarikhinskaya, was estimated to have reserves of 18
million metric tons.  The venture believed the exploration was to last
until 1998.  Financial details were not disclosed.",,,0,0,0,0,0,0,0,0,0,0,1
14533,60710R,73056M,6,1995-04-17,,"Mobil Oil Tulpar Inc, an affiliate of Mobil Corp, Aktyubinskneft Oil Co,
and two Kazakh state-owned geology enterprises, Poisk and Tulpar, have
agreed to form a joint venture to explore for oil and gas in Kazakhstan.
The new company, called the Tulpar Munai Ltd, was slated to explore an area
covering 18,000 square km (4 million acres) in western Kazakhstan's Atyrau
region and in the northwest Aktyubinsk region. The partners expected to
take five years to explore the region, and 25 years to develop the
property.  The joint venture was owned 50% by Mobil and 50% by the Kazakh
partners.",,,0,0,0,0,0,0,0,0,0,0,1
14533,60710R,01091A,6,1995-04-17,,"Mobil Oil Tulpar Inc, an affiliate of Mobil Corp, Aktyubinskneft Oil Co,
and two Kazakh state-owned geology enterprises, Poisk and Tulpar, have
agreed to form a joint venture to explore for oil and gas in Kazakhstan.
The new company, called the Tulpar Munai Ltd, was slated to explore an area
covering 18,000 square km (4 million acres) in western Kazakhstan's Atyrau
region and in the northwest Aktyubinsk region. The partners expected to
take five years to explore the region, and 25 years to develop the
property.  The joint venture was owned 50% by Mobil and 50% by the Kazakh
partners.",,,0,0,0,0,0,0,0,0,0,0,1
14533,60710R,89941W,6,1995-04-17,,"Mobil Oil Tulpar Inc, an affiliate of Mobil Corp, Aktyubinskneft Oil Co,
and two Kazakh state-owned geology enterprises, Poisk and Tulpar, have
agreed to form a joint venture to explore for oil and gas in Kazakhstan.
The new company, called the Tulpar Munai Ltd, was slated to explore an area
covering 18,000 square km (4 million acres) in western Kazakhstan's Atyrau
region and in the northwest Aktyubinsk region. The partners expected to
take five years to explore the region, and 25 years to develop the
property.  The joint venture was owned 50% by Mobil and 50% by the Kazakh
partners.",,,0,0,0,0,0,0,0,0,0,0,1
14533,73056M,01091A,6,1995-04-17,,"Mobil Oil Tulpar Inc, an affiliate of Mobil Corp, Aktyubinskneft Oil Co,
and two Kazakh state-owned geology enterprises, Poisk and Tulpar, have
agreed to form a joint venture to explore for oil and gas in Kazakhstan.
The new company, called the Tulpar Munai Ltd, was slated to explore an area
covering 18,000 square km (4 million acres) in western Kazakhstan's Atyrau
region and in the northwest Aktyubinsk region. The partners expected to
take five years to explore the region, and 25 years to develop the
property.  The joint venture was owned 50% by Mobil and 50% by the Kazakh
partners.",,,0,0,0,0,0,0,0,0,0,0,1
14533,73056M,89941W,6,1995-04-17,,"Mobil Oil Tulpar Inc, an affiliate of Mobil Corp, Aktyubinskneft Oil Co,
and two Kazakh state-owned geology enterprises, Poisk and Tulpar, have
agreed to form a joint venture to explore for oil and gas in Kazakhstan.
The new company, called the Tulpar Munai Ltd, was slated to explore an area
covering 18,000 square km (4 million acres) in western Kazakhstan's Atyrau
region and in the northwest Aktyubinsk region. The partners expected to
take five years to explore the region, and 25 years to develop the
property.  The joint venture was owned 50% by Mobil and 50% by the Kazakh
partners.",,,0,0,0,0,0,0,0,0,0,0,1
14533,01091A,89941W,6,1995-04-17,,"Mobil Oil Tulpar Inc, an affiliate of Mobil Corp, Aktyubinskneft Oil Co,
and two Kazakh state-owned geology enterprises, Poisk and Tulpar, have
agreed to form a joint venture to explore for oil and gas in Kazakhstan.
The new company, called the Tulpar Munai Ltd, was slated to explore an area
covering 18,000 square km (4 million acres) in western Kazakhstan's Atyrau
region and in the northwest Aktyubinsk region. The partners expected to
take five years to explore the region, and 25 years to develop the
property.  The joint venture was owned 50% by Mobil and 50% by the Kazakh
partners.",,,0,0,0,0,0,0,0,0,0,0,1
10367,Rosneft_node,48340V,1,1995-04-25,,"Rosneft, a Russian-state owned firm, RWE-DEA Mineraloel & Chemie AG, a unit
of RWE, VEBA AG, and Kaliningradmorneftegaz, signed an agreement in which
the four firms were to cooperate in the exploration and development of an
oil field on the Russian shelf of the Baltic Sea.  Under the terms of the
agreement, the partners were to build a platform 15 kilometers offshore at
a depth of 30 meters.  The platform was to drill 24 wells.  The property
was expected to be in operation by the year 2011.  Total reserves were
estimated to be 10 million metric tons.",,,0,0,0,0,0,0,1,0,0,0,0
14575,90372X,90371Y,6,1995-05-12,,"Ukraine Oil International INC and state-owned Ukrneft formed a joint
venture to explore the Leliakovskoye oil and gas deposit.  The joint
venture was to be named Kashtan-Petroleum Ltd.  Kashtan-Petroleum was to be
55% owned by Ukrneft, and 45% owned by Ukraine Oil International INC.  No
financial details were disclosed.",,,0,0,0,0,0,0,0,0,0,0,1
6247,60849A,GAZPMN,6,1995-05-15,,"State-owned Moldovagaz (MG) and Russian state-owned Gazprom (GP) formed a
joint venture named Gazsonabtranzit (GT) to provide gas transmission
services in Russia and Moldova.  GT operated Moldova's gas pipelines.
Financial terms of the agreement were not disclosed.  MG held a 49% stake
while GP held the remaining 51% interest in GT.",,,0,0,0,0,0,0,0,0,0,1,1
1836,00115M,British_Petroleum_node,6,1995-05-16,,"Agip SpA, a unit of state-owned Ente Nationale, British Gas PLC, British
Petroleum Co PLC, Mobil Corp, Royal Dutch/Shell Group, French state-owned
Total SA, and Statoil A/S, a Norwegian state-owned firm, formed a joint
venture to explore for offshore oil properties in Kazakhstan.  The joint
venture was to be named Kazakhstankaspiyshelf. No financial details were
disclosed.",,,0,0,0,0,0,0,0,0,0,0,1
6248,GAZPMN,12018Y,6,1995-05-19,,"Russian state-owned Gazprom and Bulgaria state-owned Bulgargas formed a
joint venture named Gazeksport to transmit Russian natural gas to
neighboring Balkan countries.  The equally owned joint venture would
transmit Russian gas to neighboring countries, invest in gas systems, as
well as supply gas to Bulgaria.  Specific details were not disclosed.",,,0,0,0,0,1,0,0,0,0,0,1
14604,0E9596,00115M,6,1995-06-02,,"Pennzoil Caspian (PC), LUKAgip NV (LN),  Agip SpA (AS) a unit of Italian
state-owned Ente Nazionale Idrocarburi, LUKoil (LUK) Agrip Azerbaijan (AA),
and Azerbaijan stated-owned State Oil Co of the Azerbaijan Republic {SOCAR}
formed a joint venture named Caspian International Petroleum Co (CIP) to
provide oil exploration services in the Karabakh oil field on the Caspian
Shelf.  The Karabakh field had a estimated recoverable reserve of between
85 mil and 120 mil metric tons. PC held a 30% stake, LN held a 22.5% stake,
Agip held a 22.5% stake, LUJ held a 12.5% stake, AA held a 5% stake and
SOCAR held a 7.5% stake in CIP.",,,0,0,0,0,0,0,0,0,0,0,1
14604,0E9596,Lukoil_node,6,1995-06-02,,"Pennzoil Caspian (PC), LUKAgip NV (LN),  Agip SpA (AS) a unit of Italian
state-owned Ente Nazionale Idrocarburi, LUKoil (LUK) Agrip Azerbaijan (AA),
and Azerbaijan stated-owned State Oil Co of the Azerbaijan Republic {SOCAR}
formed a joint venture named Caspian International Petroleum Co (CIP) to
provide oil exploration services in the Karabakh oil field on the Caspian
Shelf.  The Karabakh field had a estimated recoverable reserve of between
85 mil and 120 mil metric tons. PC held a 30% stake, LN held a 22.5% stake,
Agip held a 22.5% stake, LUJ held a 12.5% stake, AA held a 5% stake and
SOCAR held a 7.5% stake in CIP.",,,0,0,0,0,0,0,0,0,0,0,1
14604,0E9596,00117L,6,1995-06-02,,"Pennzoil Caspian (PC), LUKAgip NV (LN),  Agip SpA (AS) a unit of Italian
state-owned Ente Nazionale Idrocarburi, LUKoil (LUK) Agrip Azerbaijan (AA),
and Azerbaijan stated-owned State Oil Co of the Azerbaijan Republic {SOCAR}
formed a joint venture named Caspian International Petroleum Co (CIP) to
provide oil exploration services in the Karabakh oil field on the Caspian
Shelf.  The Karabakh field had a estimated recoverable reserve of between
85 mil and 120 mil metric tons. PC held a 30% stake, LN held a 22.5% stake,
Agip held a 22.5% stake, LUJ held a 12.5% stake, AA held a 5% stake and
SOCAR held a 7.5% stake in CIP.",,,0,0,0,0,0,0,0,0,0,0,1
14604,0E9596,83386E,6,1995-06-02,,"Pennzoil Caspian (PC), LUKAgip NV (LN),  Agip SpA (AS) a unit of Italian
state-owned Ente Nazionale Idrocarburi, LUKoil (LUK) Agrip Azerbaijan (AA),
and Azerbaijan stated-owned State Oil Co of the Azerbaijan Republic {SOCAR}
formed a joint venture named Caspian International Petroleum Co (CIP) to
provide oil exploration services in the Karabakh oil field on the Caspian
Shelf.  The Karabakh field had a estimated recoverable reserve of between
85 mil and 120 mil metric tons. PC held a 30% stake, LN held a 22.5% stake,
Agip held a 22.5% stake, LUJ held a 12.5% stake, AA held a 5% stake and
SOCAR held a 7.5% stake in CIP.",,,0,0,0,0,0,0,0,0,0,0,1
14604,00115M,Lukoil_node,6,1995-06-02,,"Pennzoil Caspian (PC), LUKAgip NV (LN),  Agip SpA (AS) a unit of Italian
state-owned Ente Nazionale Idrocarburi, LUKoil (LUK) Agrip Azerbaijan (AA),
and Azerbaijan stated-owned State Oil Co of the Azerbaijan Republic {SOCAR}
formed a joint venture named Caspian International Petroleum Co (CIP) to
provide oil exploration services in the Karabakh oil field on the Caspian
Shelf.  The Karabakh field had a estimated recoverable reserve of between
85 mil and 120 mil metric tons. PC held a 30% stake, LN held a 22.5% stake,
Agip held a 22.5% stake, LUJ held a 12.5% stake, AA held a 5% stake and
SOCAR held a 7.5% stake in CIP.",,,0,0,0,0,0,0,0,0,0,0,1
14604,00115M,00117L,6,1995-06-02,,"Pennzoil Caspian (PC), LUKAgip NV (LN),  Agip SpA (AS) a unit of Italian
state-owned Ente Nazionale Idrocarburi, LUKoil (LUK) Agrip Azerbaijan (AA),
and Azerbaijan stated-owned State Oil Co of the Azerbaijan Republic {SOCAR}
formed a joint venture named Caspian International Petroleum Co (CIP) to
provide oil exploration services in the Karabakh oil field on the Caspian
Shelf.  The Karabakh field had a estimated recoverable reserve of between
85 mil and 120 mil metric tons. PC held a 30% stake, LN held a 22.5% stake,
Agip held a 22.5% stake, LUJ held a 12.5% stake, AA held a 5% stake and
SOCAR held a 7.5% stake in CIP.",,,0,0,0,0,0,0,0,0,0,0,1
14604,00115M,83386E,6,1995-06-02,,"Pennzoil Caspian (PC), LUKAgip NV (LN),  Agip SpA (AS) a unit of Italian
state-owned Ente Nazionale Idrocarburi, LUKoil (LUK) Agrip Azerbaijan (AA),
and Azerbaijan stated-owned State Oil Co of the Azerbaijan Republic {SOCAR}
formed a joint venture named Caspian International Petroleum Co (CIP) to
provide oil exploration services in the Karabakh oil field on the Caspian
Shelf.  The Karabakh field had a estimated recoverable reserve of between
85 mil and 120 mil metric tons. PC held a 30% stake, LN held a 22.5% stake,
Agip held a 22.5% stake, LUJ held a 12.5% stake, AA held a 5% stake and
SOCAR held a 7.5% stake in CIP.",,,0,0,0,0,0,0,0,0,0,0,1
14604,Lukoil_node,00117L,6,1995-06-02,,"Pennzoil Caspian (PC), LUKAgip NV (LN),  Agip SpA (AS) a unit of Italian
state-owned Ente Nazionale Idrocarburi, LUKoil (LUK) Agrip Azerbaijan (AA),
and Azerbaijan stated-owned State Oil Co of the Azerbaijan Republic {SOCAR}
formed a joint venture named Caspian International Petroleum Co (CIP) to
provide oil exploration services in the Karabakh oil field on the Caspian
Shelf.  The Karabakh field had a estimated recoverable reserve of between
85 mil and 120 mil metric tons. PC held a 30% stake, LN held a 22.5% stake,
Agip held a 22.5% stake, LUJ held a 12.5% stake, AA held a 5% stake and
SOCAR held a 7.5% stake in CIP.",,,0,0,0,0,0,0,0,0,0,0,1
14604,Lukoil_node,83386E,6,1995-06-02,,"Pennzoil Caspian (PC), LUKAgip NV (LN),  Agip SpA (AS) a unit of Italian
state-owned Ente Nazionale Idrocarburi, LUKoil (LUK) Agrip Azerbaijan (AA),
and Azerbaijan stated-owned State Oil Co of the Azerbaijan Republic {SOCAR}
formed a joint venture named Caspian International Petroleum Co (CIP) to
provide oil exploration services in the Karabakh oil field on the Caspian
Shelf.  The Karabakh field had a estimated recoverable reserve of between
85 mil and 120 mil metric tons. PC held a 30% stake, LN held a 22.5% stake,
Agip held a 22.5% stake, LUJ held a 12.5% stake, AA held a 5% stake and
SOCAR held a 7.5% stake in CIP.",,,0,0,0,0,0,0,0,0,0,0,1
